"Palay and Corn: Volume of Production by Ecosystem/Croptype, by Quarter, by Semester, by Region and by Province, 1987-2019 by Ecosystem/Croptype, Geolocation, Year and Period"

"Ecosystem/Croptype","Geolocation","1987 Quarter 1","1987 Quarter 2","1987 Semester 1","1987 Quarter 3","1987 Quarter 4","1987 Semester 2","1987 Annual","1988 Quarter 1","1988 Quarter 2","1988 Semester 1","1988 Quarter 3","1988 Quarter 4","1988 Semester 2","1988 Annual","1989 Quarter 1","1989 Quarter 2","1989 Semester 1","1989 Quarter 3","1989 Quarter 4","1989 Semester 2","1989 Annual","1990 Quarter 1","1990 Quarter 2","1990 Semester 1","1990 Quarter 3","1990 Quarter 4","1990 Semester 2","1990 Annual","1991 Quarter 1","1991 Quarter 2","1991 Semester 1","1991 Quarter 3","1991 Quarter 4","1991 Semester 2","1991 Annual","1992 Quarter 1","1992 Quarter 2","1992 Semester 1","1992 Quarter 3","1992 Quarter 4","1992 Semester 2","1992 Annual","1993 Quarter 1","1993 Quarter 2","1993 Semester 1","1993 Quarter 3","1993 Quarter 4","1993 Semester 2","1993 Annual","1994 Quarter 1","1994 Quarter 2","1994 Semester 1","1994 Quarter 3","1994 Quarter 4","1994 Semester 2","1994 Annual","1995 Quarter 1","1995 Quarter 2","1995 Semester 1","1995 Quarter 3","1995 Quarter 4","1995 Semester 2","1995 Annual","1996 Quarter 1","1996 Quarter 2","1996 Semester 1","1996 Quarter 3","1996 Quarter 4","1996 Semester 2","1996 Annual","1997 Quarter 1","1997 Quarter 2","1997 Semester 1","1997 Quarter 3","1997 Quarter 4","1997 Semester 2","1997 Annual","1998 Quarter 1","1998 Quarter 2","1998 Semester 1","1998 Quarter 3","1998 Quarter 4","1998 Semester 2","1998 Annual","1999 Quarter 1","1999 Quarter 2","1999 Semester 1","1999 Quarter 3","1999 Quarter 4","1999 Semester 2","1999 Annual","2000 Quarter 1","2000 Quarter 2","2000 Semester 1","2000 Quarter 3","2000 Quarter 4","2000 Semester 2","2000 Annual","2001 Quarter 1","2001 Quarter 2","2001 Semester 1","2001 Quarter 3","2001 Quarter 4","2001 Semester 2","2001 Annual","2002 Quarter 1","2002 Quarter 2","2002 Semester 1","2002 Quarter 3","2002 Quarter 4","2002 Semester 2","2002 Annual","2003 Quarter 1","2003 Quarter 2","2003 Semester 1","2003 Quarter 3","2003 Quarter 4","2003 Semester 2","2003 Annual","2004 Quarter 1","2004 Quarter 2","2004 Semester 1","2004 Quarter 3","2004 Quarter 4","2004 Semester 2","2004 Annual","2005 Quarter 1","2005 Quarter 2","2005 Semester 1","2005 Quarter 3","2005 Quarter 4","2005 Semester 2","2005 Annual","2006 Quarter 1","2006 Quarter 2","2006 Semester 1","2006 Quarter 3","2006 Quarter 4","2006 Semester 2","2006 Annual","2007 Quarter 1","2007 Quarter 2","2007 Semester 1","2007 Quarter 3","2007 Quarter 4","2007 Semester 2","2007 Annual","2008 Quarter 1","2008 Quarter 2","2008 Semester 1","2008 Quarter 3","2008 Quarter 4","2008 Semester 2","2008 Annual","2009 Quarter 1","2009 Quarter 2","2009 Semester 1","2009 Quarter 3","2009 Quarter 4","2009 Semester 2","2009 Annual","2010 Quarter 1","2010 Quarter 2","2010 Semester 1","2010 Quarter 3","2010 Quarter 4","2010 Semester 2","2010 Annual","2011 Quarter 1","2011 Quarter 2","2011 Semester 1","2011 Quarter 3","2011 Quarter 4","2011 Semester 2","2011 Annual","2012 Quarter 1","2012 Quarter 2","2012 Semester 1","2012 Quarter 3","2012 Quarter 4","2012 Semester 2","2012 Annual","2013 Quarter 1","2013 Quarter 2","2013 Semester 1","2013 Quarter 3","2013 Quarter 4","2013 Semester 2","2013 Annual","2014 Quarter 1","2014 Quarter 2","2014 Semester 1","2014 Quarter 3","2014 Quarter 4","2014 Semester 2","2014 Annual","2015 Quarter 1","2015 Quarter 2","2015 Semester 1","2015 Quarter 3","2015 Quarter 4","2015 Semester 2","2015 Annual","2016 Quarter 1","2016 Quarter 2","2016 Semester 1","2016 Quarter 3","2016 Quarter 4","2016 Semester 2","2016 Annual","2017 Quarter 1","2017 Quarter 2","2017 Semester 1","2017 Quarter 3","2017 Quarter 4","2017 Semester 2","2017 Annual","2018 Quarter 1","2018 Quarter 2","2018 Semester 1","2018 Quarter 3","2018 Quarter 4","2018 Semester 2","2018 Annual","2019 Quarter 1","2019 Quarter 2","2019 Semester 1","2019 Quarter 3","2019 Quarter 4","2019 Semester 2","2019 Annual"
"Palay","....Misamis Occidental",12340.00,3050.00,15390.00,5569.00,10485.00,16054.00,31444.00,6644.00,7243.00,13887.00,7976.00,9242.00,17218.00,31105.00,9312.00,5588.00,14900.00,9370.00,7438.00,16808.00,31708.00,8886.00,4413.00,13299.00,6856.00,7595.00,14451.00,27750.00,7917.00,7492.00,15409.00,7388.00,8221.00,15609.00,31018.00,10631.00,3083.00,13714.00,4832.00,9419.00,14251.00,27965.00,10250.00,3232.00,13482.00,9854.00,3089.00,12943.00,26425.00,11023.00,10891.00,21914.00,11775.00,14342.00,26117.00,48031.00,16758.00,13571.00,30329.00,9304.00,16465.00,25769.00,56098.00,8276.00,20370.00,28646.00,23650.00,6521.00,30171.00,58817.00,14521.00,13184.00,27705.00,10120.00,12770.00,22890.00,50595.00,17410.00,7605.00,25015.00,8400.00,13069.00,21469.00,46484.00,12775.00,6660.00,19435.00,15698.00,18800.00,34498.00,53933.00,12604.00,7161.00,19765.00,12181.00,27788.00,39969.00,59734.00,12286.00,15180.00,27466.00,10032.00,23338.00,33370.00,60836.00,15872.00,10854.00,26726.00,5880.00,19775.00,25655.00,52381.00,16506.00,10302.00,26808.00,9245.00,15364.00,24609.00,51417.00,18898.00,11918.00,30816.00,9302.00,17666.00,26968.00,57784.00,19546.00,10973.00,30519.00,9872.00,18301.00,28173.00,58692.00,19915.00,11803.00,31718.00,10504.00,18891.00,29395.00,61113.00,14899.00,18802.00,33701.00,9440.00,20283.00,29723.00,63424.00,20182.00,13610.00,33792.00,16145.00,22492.00,38637.00,72429.00,17786.00,13852.00,31638.00,17205.00,25378.00,42583.00,74221.00,18527.00,14041.00,32568.00,17851.00,26661.00,44512.00,77080.00,18124.00,18086.00,36210.00,13709.00,26488.00,40197.00,76407.00,15104.00,21302.00,36406.00,16440.00,24391.00,40831.00,77237.00,18045.00,20106.00,38151.00,22195.00,20839.00,43034.00,81185.00,17083.00,18683.00,35766.00,31877.00,19560.00,51437.00,87203.00,15827.00,19124.00,34951.00,32457.00,20059.00,52516.00,87467.00,17592.00,17758.00,35350.00,29302.00,19296.00,48598.00,83948.00,18832.00,18734.00,37566.00,25673.00,19532.00,45205.00,82771.00,19236.00,19046.00,38282.00,25295.00,19592.50,44887.50,83169.50,15150.00,..,..,..,..,..,..
"Palay","....Misamis Oriental",5425.00,2125.00,7550.00,2553.00,11911.00,14464.00,22014.00,4596.00,6082.00,10678.00,4226.00,11119.00,15345.00,26023.00,5984.00,6419.00,12403.00,4901.00,12012.00,16913.00,29316.00,9420.00,3693.00,13113.00,2908.00,8635.00,11543.00,24656.00,7460.00,5451.00,12911.00,4091.00,12768.00,16859.00,29770.00,4261.00,4300.00,8561.00,3750.00,9106.00,12856.00,21417.00,3378.00,3995.00,7373.00,4585.00,8021.00,12606.00,19979.00,3827.00,3030.00,6857.00,5950.00,7447.00,13397.00,20254.00,3345.00,2748.00,6093.00,5460.00,7966.00,13426.00,19519.00,3874.00,3941.00,7815.00,5792.00,7818.00,13610.00,21425.00,3918.00,3473.00,7391.00,5621.00,6176.00,11797.00,19188.00,4046.00,2829.00,6875.00,3684.00,4706.00,8390.00,15265.00,3328.00,4584.00,7912.00,5669.00,7427.00,13096.00,21008.00,3238.00,3882.00,7120.00,5848.00,5622.00,11470.00,18590.00,4402.00,4015.00,8417.00,5648.00,5850.00,11498.00,19915.00,4369.00,4866.00,9235.00,6149.00,6600.00,12749.00,21984.00,4008.00,4731.00,8739.00,6268.00,5652.00,11920.00,20659.00,4995.00,5118.00,10113.00,6524.00,5754.00,12278.00,22391.00,4863.00,4734.00,9597.00,5693.00,7022.00,12715.00,22312.00,5274.00,5201.00,10475.00,6184.00,7291.00,13475.00,23950.00,5649.00,5163.00,10812.00,6637.00,8443.00,15080.00,25892.00,5016.00,6182.00,11198.00,7284.00,8960.00,16244.00,27442.00,4798.00,6203.00,11001.00,7473.00,9772.00,17245.00,28246.00,4456.00,5320.00,9776.00,5267.00,10821.00,16088.00,25864.00,4797.00,6441.00,11238.00,4616.00,10618.00,15234.00,26472.00,4439.00,7136.00,11575.00,5536.00,8899.00,14435.00,26010.00,4079.00,7152.00,11231.00,5162.00,8970.00,14132.00,25363.00,3986.00,6608.00,10594.00,5322.00,9660.00,14982.00,25576.00,4217.00,6780.00,10997.00,4316.00,9556.00,13872.00,24869.00,3891.00,4610.15,8501.15,4652.00,7906.00,12558.00,21059.15,5937.00,5415.50,11352.50,6774.00,6238.00,13012.00,24364.50,5842.00,5266.00,11108.00,7225.00,6531.00,13756.00,24864.00,6071.58,..,..,..,..,..,..
"Palay","..REGION XI (DAVAO REGION)",127850.00,46215.00,174065.00,71518.00,157650.00,229168.00,403233.00,124104.00,73324.00,197428.00,98270.00,140368.00,238638.00,436066.00,103918.00,119678.00,223596.00,84657.00,167982.00,252639.00,476235.00,123217.00,99755.00,222972.00,113964.00,178809.00,292773.00,515745.00,134621.00,101680.00,236301.00,94978.00,129533.00,224511.00,460812.00,81558.00,50083.00,131641.00,40269.00,130610.00,170879.00,302520.00,62154.00,98914.00,161068.00,65994.00,105291.00,171285.00,332353.00,74384.00,106614.00,180998.00,59390.00,126376.00,185766.00,366764.00,91653.00,88736.00,180389.00,53833.00,147248.00,201081.00,381470.00,79288.00,113514.00,192802.00,93481.00,102482.00,195963.00,388765.00,102619.00,83879.00,186498.00,79278.00,101385.00,180663.00,367161.00,94182.00,59661.00,153843.00,46329.00,139161.00,185490.00,339333.00,70692.00,108916.00,179608.00,84010.00,122694.00,206704.00,386312.00,112550.00,65805.00,178355.00,75727.00,134101.00,209828.00,388183.00,112744.00,76424.00,189168.00,102417.00,110856.00,213273.00,402441.00,123262.00,69165.00,192427.00,106962.00,140763.00,247725.00,440152.00,123316.00,83885.00,207201.00,118682.00,133561.00,252243.00,459444.00,117405.00,102691.00,220096.00,126546.00,133729.00,260275.00,480371.00,116448.00,96276.00,212724.00,120076.00,137286.00,257362.00,470086.00,122845.00,102391.00,225236.00,124306.00,126869.00,251175.00,476411.00,105994.00,107007.00,213001.00,122480.00,91703.00,214183.00,427184.00,110297.00,91989.00,202286.00,130926.00,85742.00,216668.00,418954.00,127873.00,69673.00,197546.00,138297.00,87982.00,226279.00,423825.00,114932.00,85396.00,200328.00,105935.00,96548.00,202483.00,402811.00,123517.00,74317.00,197834.00,127866.00,90843.00,218709.00,416543.00,135282.00,78721.00,214003.00,172657.00,62043.00,234700.00,448703.00,120229.00,80480.00,200709.00,155694.00,65289.00,220983.00,421692.00,141049.00,82781.00,223830.00,137520.00,90917.00,228437.00,452267.00,131814.00,84000.00,215814.00,119030.00,107024.00,226054.00,441868.00,121375.00,64346.00,185721.00,117907.00,114320.00,232227.00,417948.00,122458.00,74890.00,197348.00,132795.00,103522.00,236317.00,433665.00,146468.00,85667.00,232135.00,150425.63,105544.05,255969.68,488104.68,134241.07,..,..,..,..,..,..
"Palay","....Compostela Valley",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27501.00,16418.00,43919.00,23701.00,30302.00,54003.00,97922.00,25218.00,20421.00,45639.00,24575.00,36436.00,61011.00,106650.00,22731.00,30141.00,52872.00,27547.00,35330.00,62877.00,115749.00,17415.00,25890.00,43305.00,25711.00,38520.00,64231.00,107536.00,22387.00,25163.00,47550.00,27628.00,32322.00,59950.00,107500.00,24078.00,24447.00,48525.00,23630.00,23268.00,46898.00,95423.00,22135.00,22618.00,44753.00,21493.00,22967.00,44460.00,89213.00,18819.00,24449.00,43268.00,28863.00,19976.00,48839.00,92107.00,23148.00,28636.00,51784.00,26926.00,24540.00,51466.00,103250.00,24191.00,19614.00,43805.00,25705.00,28212.00,53917.00,97722.00,26096.00,23947.00,50043.00,34314.00,17406.00,51720.00,101763.00,23207.00,23116.00,46323.00,32282.00,15935.00,48217.00,94540.00,26277.00,26852.00,53129.00,33453.00,22753.00,56206.00,109335.00,23085.00,25893.00,48978.00,17249.00,29720.00,46969.00,95947.00,16998.00,23864.00,40862.00,34767.00,28145.00,62912.00,103774.00,15934.00,22813.00,38747.00,36638.00,24752.00,61390.00,100137.00,28793.00,27304.00,56097.00,38813.22,28201.40,67014.62,123111.62,25727.00,..,..,..,..,..,..
"Palay","....Davao del Norte",76404.00,18526.00,94930.00,28086.00,103629.00,131715.00,226645.00,65112.00,55576.00,120688.00,40539.00,88665.00,129204.00,249892.00,48101.00,77581.00,125682.00,22839.00,120552.00,143391.00,269073.00,58463.00,67340.00,125803.00,54165.00,112428.00,166593.00,292396.00,62598.00,69431.00,132029.00,40377.00,89653.00,130030.00,262059.00,41805.00,24866.00,66671.00,21766.00,68907.00,90673.00,157344.00,34041.00,57567.00,91608.00,26719.00,66879.00,93598.00,185206.00,34477.00,73579.00,108056.00,28098.00,66486.00,94584.00,202640.00,33840.00,67210.00,101050.00,29677.00,75571.00,105248.00,206298.00,30644.00,68809.00,99453.00,47115.00,55178.00,102293.00,201746.00,50252.00,49155.00,99407.00,38780.00,53912.00,92692.00,192099.00,45633.00,42040.00,87673.00,14778.00,82674.00,97452.00,185125.00,13805.00,76517.00,90322.00,25999.00,75995.00,101994.00,192316.00,51164.00,34788.00,85952.00,27497.00,78778.00,106275.00,192227.00,57566.00,39748.00,97314.00,45417.00,60499.00,105916.00,203230.00,33232.00,23437.00,56669.00,30302.00,36719.00,67021.00,123690.00,32807.00,32274.00,65081.00,34855.00,36786.00,71641.00,136722.00,30671.00,37985.00,68656.00,36318.00,42015.00,78333.00,146989.00,31188.00,37634.00,68822.00,38317.00,37985.00,76302.00,145124.00,33187.00,32892.00,66079.00,37591.00,28863.00,66454.00,132533.00,34082.00,24487.00,58569.00,34537.00,22713.00,57250.00,115819.00,26573.00,29962.00,56535.00,37884.00,27248.00,65132.00,121667.00,36939.00,19150.00,56089.00,43090.00,29201.00,72291.00,128380.00,30008.00,24646.00,54654.00,37328.00,19013.00,56341.00,110995.00,36712.00,20265.00,56977.00,36139.00,22772.00,58911.00,115888.00,33294.00,27427.00,60721.00,58879.00,13955.00,72834.00,133555.00,26150.00,30284.00,56434.00,49048.00,17307.00,66355.00,122789.00,35697.00,23633.00,59330.00,45925.00,18673.00,64598.00,123928.00,33268.00,23512.00,56780.00,36930.00,32209.00,69139.00,125919.00,33647.00,16725.00,50372.00,34836.00,25415.00,60251.00,110623.00,35846.00,23555.00,59401.00,41354.00,23890.00,65244.00,124645.00,34171.00,29022.00,63193.00,41953.02,24486.47,66439.49,129632.49,33815.00,..,..,..,..,..,..
"Palay","....Davao del Sur",39582.00,10703.00,50285.00,36441.00,37112.00,73553.00,123838.00,41438.00,6154.00,47592.00,47407.00,30791.00,78198.00,125790.00,45696.00,19006.00,64702.00,51076.00,29467.00,80543.00,145245.00,47535.00,9585.00,57120.00,48012.00,39550.00,87562.00,144682.00,55322.00,11788.00,67110.00,42285.00,22080.00,64365.00,131475.00,31839.00,4210.00,36049.00,11495.00,43142.00,54637.00,90686.00,22908.00,19025.00,41933.00,30692.00,17003.00,47695.00,89628.00,29643.00,16241.00,45884.00,24850.00,33734.00,58584.00,104468.00,36441.00,8777.00,45218.00,16691.00,38146.00,54837.00,100055.00,37801.00,10844.00,48645.00,29966.00,22749.00,52715.00,101360.00,34807.00,7041.00,41848.00,30601.00,23860.00,54461.00,96309.00,30638.00,6380.00,37018.00,18702.00,35753.00,54455.00,91473.00,31537.00,12004.00,43541.00,38218.00,22448.00,60666.00,104207.00,39052.00,7255.00,46307.00,33765.00,26864.00,60629.00,106936.00,34227.00,11393.00,45620.00,38806.00,24894.00,63700.00,109320.00,42935.00,5843.00,48778.00,32815.00,38766.00,71581.00,120359.00,42888.00,6125.00,49013.00,38767.00,28107.00,66874.00,115887.00,40709.00,12585.00,53294.00,42028.00,26265.00,68293.00,121587.00,44572.00,11562.00,56134.00,34353.00,33676.00,68029.00,124163.00,45130.00,20507.00,65637.00,38364.00,39823.00,78187.00,143824.00,27099.00,39286.00,66385.00,47581.00,20927.00,68508.00,134893.00,47835.00,12413.00,60248.00,53810.00,13418.00,67228.00,127476.00,53559.00,5745.00,59304.00,49861.00,18355.00,68216.00,127520.00,42930.00,10837.00,53767.00,26697.00,33517.00,60214.00,113981.00,44172.00,13529.00,57701.00,49859.00,17453.00,67312.00,125013.00,57533.00,5397.00,62930.00,63245.00,9317.00,72562.00,135492.00,53706.00,3790.00,57496.00,58114.00,10646.00,68760.00,126256.00,62578.00,4540.00,67118.00,43516.00,26672.00,70188.00,137306.00,59020.00,5360.00,64380.00,55211.00,16731.00,71942.00,136322.00,49573.00,2813.00,52386.00,38038.00,30381.00,68419.00,120805.00,51750.00,4581.00,56331.00,45387.00,25144.00,70531.00,126862.00,61869.00,5738.00,67607.00,54798.39,26357.18,81155.57,148762.57,51936.00,..,..,..,..,..,..
"Palay","....Davao Oriental",8565.00,5975.00,14540.00,750.00,10265.00,11015.00,25555.00,12268.00,2673.00,14941.00,1218.00,13525.00,14743.00,29684.00,2265.00,15660.00,17925.00,755.00,10451.00,11206.00,29131.00,9122.00,18875.00,27997.00,5207.00,18126.00,23333.00,51330.00,11474.00,17322.00,28796.00,5842.00,12381.00,18223.00,47019.00,4068.00,16899.00,20967.00,959.00,12822.00,13781.00,34748.00,2673.00,14958.00,17631.00,2520.00,13836.00,16356.00,33987.00,5702.00,13565.00,19267.00,2494.00,17589.00,20083.00,39350.00,15708.00,6669.00,22377.00,2688.00,19813.00,22501.00,44878.00,5059.00,25086.00,30145.00,5755.00,13459.00,19214.00,49359.00,11812.00,15691.00,27503.00,5756.00,13232.00,18988.00,46491.00,13149.00,10141.00,23290.00,7018.00,10864.00,17882.00,41172.00,13462.00,12875.00,26337.00,9953.00,14766.00,24719.00,51056.00,13720.00,16376.00,30096.00,4850.00,20734.00,25584.00,55680.00,13640.00,16360.00,30000.00,6709.00,17721.00,24430.00,54430.00,13182.00,13668.00,26850.00,9596.00,21748.00,31344.00,58194.00,13574.00,16635.00,30209.00,10732.00,20442.00,31174.00,61383.00,13655.00,16936.00,30591.00,11117.00,20669.00,31786.00,62377.00,15491.00,16465.00,31956.00,13682.00,19775.00,33457.00,65413.00,14130.00,18128.00,32258.00,13419.00,19748.00,33167.00,65425.00,13547.00,16403.00,29950.00,13445.00,20428.00,33873.00,63823.00,10530.00,24252.00,34782.00,13940.00,18174.00,32114.00,66896.00,13596.00,17497.00,31093.00,12667.00,17006.00,29673.00,60766.00,14801.00,18429.00,33230.00,11306.00,15851.00,27157.00,60387.00,13878.00,17740.00,31618.00,11972.00,19116.00,31088.00,62706.00,13694.00,18372.00,32066.00,12128.00,17852.00,29980.00,62046.00,12688.00,19247.00,31935.00,11801.00,17727.00,29528.00,61463.00,12258.00,23645.00,35903.00,9929.00,19373.00,29302.00,65205.00,12591.00,25880.00,38471.00,5833.00,25139.00,30972.00,69443.00,18011.00,18005.00,36016.00,6349.00,26787.00,33136.00,69152.00,15839.00,20279.00,36118.00,5409.00,26105.00,31514.00,67632.00,17712.00,20144.00,37856.00,10507.00,22843.00,33350.00,71206.00,19285.53,..,..,..,..,..,..
"Palay","......City of Davao",3299.00,11011.00,14310.00,6241.00,6644.00,12885.00,27195.00,5286.00,8921.00,14207.00,9106.00,7387.00,16493.00,30700.00,7856.00,7431.00,15287.00,9987.00,7512.00,17499.00,32786.00,8097.00,3955.00,12052.00,6580.00,8705.00,15285.00,27337.00,5227.00,3139.00,8366.00,6474.00,5419.00,11893.00,20259.00,3846.00,4108.00,7954.00,6049.00,5739.00,11788.00,19742.00,2532.00,7364.00,9896.00,6063.00,7573.00,13636.00,23532.00,4562.00,3229.00,7791.00,3948.00,8567.00,12515.00,20306.00,5664.00,6080.00,11744.00,4777.00,13718.00,18495.00,30239.00,5784.00,8775.00,14559.00,10645.00,11096.00,21741.00,36300.00,5748.00,11992.00,17740.00,4141.00,10381.00,14522.00,32262.00,4762.00,1100.00,5862.00,5831.00,9870.00,15701.00,21563.00,11888.00,7520.00,19408.00,9840.00,9485.00,19325.00,38733.00,8614.00,7386.00,16000.00,9615.00,7725.00,17340.00,33340.00,7311.00,8923.00,16234.00,11485.00,7742.00,19227.00,35461.00,6412.00,9799.00,16211.00,10548.00,13228.00,23776.00,39987.00,8829.00,8430.00,17259.00,9753.00,11790.00,21543.00,38802.00,9639.00,5044.00,14683.00,9536.00,9450.00,18986.00,33669.00,7782.00,4725.00,12507.00,8013.00,7330.00,15343.00,27850.00,8011.00,5701.00,13712.00,7304.00,6113.00,13417.00,27129.00,7188.00,2384.00,9572.00,3287.00,4367.00,7654.00,17226.00,3224.00,2744.00,5968.00,3799.00,3935.00,7734.00,13702.00,4960.00,2832.00,7792.00,3816.00,3444.00,7260.00,15052.00,4045.00,2848.00,6893.00,3678.00,3627.00,7305.00,14198.00,4564.00,3169.00,7733.00,4191.00,3290.00,7481.00,15214.00,4665.00,3578.00,8243.00,4091.00,3513.00,7604.00,15847.00,4478.00,4043.00,8521.00,4449.00,3674.00,8123.00,16644.00,4239.00,4111.00,8350.00,4697.00,3446.00,8143.00,16493.00,3850.00,3355.00,7205.00,3807.00,3225.00,7032.00,14237.00,3146.00,2939.00,6085.00,3917.00,3592.00,7509.00,13594.00,3089.00,3662.00,6751.00,4007.00,3631.00,7638.00,14389.00,3923.00,3459.00,7382.00,4354.00,3656.00,8010.00,15392.00,3477.54,..,..,..,..,..,..
"Palay","..REGION XII (SOCCSKSARGEN)",156598.00,51317.00,207915.00,117372.00,327712.00,445084.00,652999.00,149618.00,83506.00,233124.00,151489.00,297788.00,449277.00,682401.00,176466.00,104786.00,281252.00,207310.00,190201.00,397511.00,678763.00,161539.00,46373.00,207912.00,141013.00,168735.00,309748.00,517660.00,149242.00,45476.00,194718.00,188150.00,160841.00,348991.00,543709.00,123609.00,20761.00,144370.00,151245.00,203929.00,355174.00,499544.00,167793.00,46101.00,213894.00,138291.00,215053.00,353344.00,567238.00,161424.00,84146.00,245570.00,234535.00,210264.00,444799.00,690369.00,179032.00,85786.00,264818.00,245146.00,317586.00,562732.00,827550.00,280400.00,151278.00,431678.00,297056.00,258812.00,555868.00,987546.00,235203.00,118977.00,354180.00,233607.00,310090.00,543697.00,897877.00,165385.00,61748.00,227133.00,161249.00,324600.00,485849.00,712982.00,249841.00,150822.00,400663.00,258164.00,282137.00,540301.00,940964.00,271860.00,187118.00,458978.00,379160.00,206656.00,585816.00,1044794.00,329854.00,109374.00,439228.00,399094.00,224898.00,623992.00,1063220.00,355701.00,92804.00,448505.00,279772.00,332639.00,612411.00,1060916.00,287257.00,115466.00,402723.00,326213.00,296099.00,622312.00,1025035.00,316975.00,102188.00,419163.00,351939.00,326033.00,677972.00,1097135.00,305517.00,90763.00,396280.00,380808.00,313017.00,693825.00,1090105.00,331367.00,111092.00,442459.00,372109.00,331652.00,703761.00,1146220.00,345410.00,86027.00,431437.00,403033.00,352218.00,755251.00,1186688.00,380327.00,122225.00,502552.00,382527.00,349678.00,732205.00,1234757.00,413193.00,106957.00,520150.00,402298.00,306592.00,708890.00,1229040.00,330595.00,97434.00,428029.00,383634.00,373533.00,757167.00,1185196.00,382515.00,120391.00,502906.00,386654.00,354588.00,741242.00,1244148.00,383494.00,143082.00,526576.00,381946.00,362379.00,744325.00,1270901.00,402514.00,132954.00,535468.00,399844.00,412334.00,812178.00,1347646.00,399120.00,144341.00,543461.00,444034.00,377354.00,821388.00,1364849.00,406442.00,87139.00,493581.00,392937.00,405126.00,798063.00,1291644.00,345452.00,23502.00,368954.00,425089.00,406599.00,831688.00,1200642.00,378159.00,127718.00,505877.00,462805.00,350823.00,813628.00,1319505.00,409106.00,108736.00,517842.00,456096.70,369186.00,825282.70,1343124.70,368471.31,..,..,..,..,..,..
"Palay","....Cotabato",73419.00,17101.00,90520.00,42524.00,115396.00,157920.00,248440.00,69423.00,33628.00,103051.00,44255.00,115372.00,159627.00,262678.00,51561.00,64518.00,116079.00,94573.00,66521.00,161094.00,277173.00,48427.00,23645.00,72072.00,47006.00,55026.00,102032.00,174104.00,54924.00,29090.00,84014.00,58786.00,84451.00,143237.00,227251.00,31430.00,10797.00,42227.00,45462.00,73728.00,119190.00,161417.00,47265.00,32178.00,79443.00,61365.00,71628.00,132993.00,212436.00,59803.00,42789.00,102592.00,99668.00,59145.00,158813.00,261405.00,62423.00,31258.00,93681.00,101973.00,136805.00,238778.00,332459.00,105220.00,34449.00,139669.00,150635.00,92940.00,243575.00,383244.00,86038.00,50303.00,136341.00,89058.00,119126.00,208184.00,344525.00,64092.00,29572.00,93664.00,58642.00,135009.00,193651.00,287315.00,93413.00,72494.00,165907.00,77672.00,140986.00,218658.00,384565.00,117304.00,56420.00,173724.00,168761.00,72881.00,241642.00,415366.00,147927.00,42316.00,190243.00,135950.00,102601.00,238551.00,428794.00,154855.00,28908.00,183763.00,109249.00,132422.00,241671.00,425434.00,102265.00,60940.00,163205.00,121344.00,109457.00,230801.00,394006.00,136446.00,41476.00,177922.00,149603.00,89598.00,239201.00,417123.00,131843.00,48850.00,180693.00,140768.00,99322.00,240090.00,420783.00,131327.00,50040.00,181367.00,148629.00,103645.00,252274.00,433641.00,142194.00,37240.00,179434.00,147687.00,122081.00,269768.00,449202.00,165537.00,43746.00,209283.00,139434.00,142998.00,282432.00,491715.00,190513.00,35527.00,226040.00,154956.00,107413.00,262369.00,488409.00,141736.00,35998.00,177734.00,121871.00,159853.00,281724.00,459458.00,157610.00,40952.00,198562.00,132040.00,150404.00,282444.00,481006.00,154303.00,62113.00,216416.00,152549.00,125087.00,277636.00,494052.00,166824.00,49108.00,215932.00,161590.00,148153.00,309743.00,525675.00,154781.00,71906.00,226687.00,172486.00,130856.00,303342.00,530029.00,152166.00,42283.00,194449.00,144001.00,136635.00,280636.00,475085.00,132298.00,6297.00,138595.00,142604.00,152758.00,295362.00,433957.00,166371.00,33950.00,200321.00,161415.00,138502.00,299917.00,500238.00,186509.00,32115.00,218624.00,156986.00,148349.00,305335.00,523959.00,157139.00,..,..,..,..,..,..
