"Palay and Corn: Volume of Production by Ecosystem/Croptype, by Quarter, by Semester, by Region and by Province, 1987-2019 by Ecosystem/Croptype, Geolocation, Year and Period"

"Ecosystem/Croptype","Geolocation","1987 Quarter 1","1987 Quarter 2","1987 Semester 1","1987 Quarter 3","1987 Quarter 4","1987 Semester 2","1987 Annual","1988 Quarter 1","1988 Quarter 2","1988 Semester 1","1988 Quarter 3","1988 Quarter 4","1988 Semester 2","1988 Annual","1989 Quarter 1","1989 Quarter 2","1989 Semester 1","1989 Quarter 3","1989 Quarter 4","1989 Semester 2","1989 Annual","1990 Quarter 1","1990 Quarter 2","1990 Semester 1","1990 Quarter 3","1990 Quarter 4","1990 Semester 2","1990 Annual","1991 Quarter 1","1991 Quarter 2","1991 Semester 1","1991 Quarter 3","1991 Quarter 4","1991 Semester 2","1991 Annual","1992 Quarter 1","1992 Quarter 2","1992 Semester 1","1992 Quarter 3","1992 Quarter 4","1992 Semester 2","1992 Annual","1993 Quarter 1","1993 Quarter 2","1993 Semester 1","1993 Quarter 3","1993 Quarter 4","1993 Semester 2","1993 Annual","1994 Quarter 1","1994 Quarter 2","1994 Semester 1","1994 Quarter 3","1994 Quarter 4","1994 Semester 2","1994 Annual","1995 Quarter 1","1995 Quarter 2","1995 Semester 1","1995 Quarter 3","1995 Quarter 4","1995 Semester 2","1995 Annual","1996 Quarter 1","1996 Quarter 2","1996 Semester 1","1996 Quarter 3","1996 Quarter 4","1996 Semester 2","1996 Annual","1997 Quarter 1","1997 Quarter 2","1997 Semester 1","1997 Quarter 3","1997 Quarter 4","1997 Semester 2","1997 Annual","1998 Quarter 1","1998 Quarter 2","1998 Semester 1","1998 Quarter 3","1998 Quarter 4","1998 Semester 2","1998 Annual","1999 Quarter 1","1999 Quarter 2","1999 Semester 1","1999 Quarter 3","1999 Quarter 4","1999 Semester 2","1999 Annual","2000 Quarter 1","2000 Quarter 2","2000 Semester 1","2000 Quarter 3","2000 Quarter 4","2000 Semester 2","2000 Annual","2001 Quarter 1","2001 Quarter 2","2001 Semester 1","2001 Quarter 3","2001 Quarter 4","2001 Semester 2","2001 Annual","2002 Quarter 1","2002 Quarter 2","2002 Semester 1","2002 Quarter 3","2002 Quarter 4","2002 Semester 2","2002 Annual","2003 Quarter 1","2003 Quarter 2","2003 Semester 1","2003 Quarter 3","2003 Quarter 4","2003 Semester 2","2003 Annual","2004 Quarter 1","2004 Quarter 2","2004 Semester 1","2004 Quarter 3","2004 Quarter 4","2004 Semester 2","2004 Annual","2005 Quarter 1","2005 Quarter 2","2005 Semester 1","2005 Quarter 3","2005 Quarter 4","2005 Semester 2","2005 Annual","2006 Quarter 1","2006 Quarter 2","2006 Semester 1","2006 Quarter 3","2006 Quarter 4","2006 Semester 2","2006 Annual","2007 Quarter 1","2007 Quarter 2","2007 Semester 1","2007 Quarter 3","2007 Quarter 4","2007 Semester 2","2007 Annual","2008 Quarter 1","2008 Quarter 2","2008 Semester 1","2008 Quarter 3","2008 Quarter 4","2008 Semester 2","2008 Annual","2009 Quarter 1","2009 Quarter 2","2009 Semester 1","2009 Quarter 3","2009 Quarter 4","2009 Semester 2","2009 Annual","2010 Quarter 1","2010 Quarter 2","2010 Semester 1","2010 Quarter 3","2010 Quarter 4","2010 Semester 2","2010 Annual","2011 Quarter 1","2011 Quarter 2","2011 Semester 1","2011 Quarter 3","2011 Quarter 4","2011 Semester 2","2011 Annual","2012 Quarter 1","2012 Quarter 2","2012 Semester 1","2012 Quarter 3","2012 Quarter 4","2012 Semester 2","2012 Annual","2013 Quarter 1","2013 Quarter 2","2013 Semester 1","2013 Quarter 3","2013 Quarter 4","2013 Semester 2","2013 Annual","2014 Quarter 1","2014 Quarter 2","2014 Semester 1","2014 Quarter 3","2014 Quarter 4","2014 Semester 2","2014 Annual","2015 Quarter 1","2015 Quarter 2","2015 Semester 1","2015 Quarter 3","2015 Quarter 4","2015 Semester 2","2015 Annual","2016 Quarter 1","2016 Quarter 2","2016 Semester 1","2016 Quarter 3","2016 Quarter 4","2016 Semester 2","2016 Annual","2017 Quarter 1","2017 Quarter 2","2017 Semester 1","2017 Quarter 3","2017 Quarter 4","2017 Semester 2","2017 Annual","2018 Quarter 1","2018 Quarter 2","2018 Semester 1","2018 Quarter 3","2018 Quarter 4","2018 Semester 2","2018 Annual","2019 Quarter 1","2019 Quarter 2","2019 Semester 1","2019 Quarter 3","2019 Quarter 4","2019 Semester 2","2019 Annual"
"Corn","....Sultan Kudarat",25338.00,2777.00,28115.00,7225.00,19800.00,27025.00,55140.00,19497.00,3103.00,22600.00,6413.00,16787.00,23200.00,45800.00,28704.00,5644.00,34348.00,3385.00,23207.00,26592.00,60940.00,14450.00,9064.00,23514.00,10195.00,28938.00,39133.00,62647.00,7063.00,4496.00,11559.00,8206.00,9476.00,17682.00,29241.00,4710.00,2240.00,6950.00,12582.00,24762.00,37344.00,44294.00,23128.00,17923.00,41051.00,9997.00,17093.00,27090.00,68141.00,64462.00,32890.00,97352.00,75058.00,56227.00,131285.00,228637.00,35787.00,15617.00,51404.00,58122.00,20106.00,78228.00,129632.00,51525.00,19341.00,70866.00,51200.00,44925.00,96125.00,166991.00,44780.00,31148.00,75928.00,53759.00,45529.00,99288.00,175216.00,19169.00,1559.00,20728.00,91833.00,39894.00,131727.00,152455.00,31061.00,40700.00,71761.00,43625.00,48899.00,92524.00,164285.00,39285.00,37462.00,76747.00,43138.00,53382.00,96520.00,173267.00,30658.00,29865.00,60523.00,63422.00,45467.00,108889.00,169412.00,41167.00,34249.00,75416.00,54822.00,43897.00,98719.00,174135.00,37059.00,27189.00,64248.00,48735.00,51838.00,100573.00,164821.00,29652.00,27105.00,56757.00,57091.00,58103.00,115194.00,171951.00,33705.00,21239.00,54944.00,65163.00,53270.00,118433.00,173377.00,36393.00,23787.00,60180.00,51639.00,55185.00,106824.00,167004.00,30475.00,16879.00,47354.00,66625.00,63456.00,130081.00,177435.00,41337.00,24856.00,66193.00,63792.00,74434.00,138226.00,204419.00,54592.00,31942.00,86534.00,62023.00,77535.00,139558.00,226092.00,47865.00,20437.00,68302.00,52209.00,81527.00,133736.00,202038.00,55656.00,28542.00,84198.00,55969.00,86773.00,142742.00,226940.00,49982.00,30252.00,80234.00,65435.00,88724.00,154159.00,234393.00,53523.00,26306.00,79829.00,78290.00,97080.00,175370.00,255199.00,65962.00,21245.00,87207.00,72247.00,93787.00,166034.00,253241.00,55732.00,18125.00,73857.00,84048.00,85749.00,169797.00,243654.00,50837.00,4525.00,55362.00,96090.00,86252.00,182342.00,237704.00,56527.00,35305.00,91832.00,87916.00,86626.00,174542.00,266374.00,60447.00,22599.00,83046.00,82588.00,101265.00,183853.00,266899.00,54024.29,..,..,..,..,..,..
"Corn","....South Cotabato",25523.00,51857.00,77380.00,242490.00,719910.00,962400.00,1039780.00,45297.00,35672.00,80969.00,361926.00,563507.00,925433.00,1006402.00,55820.00,45453.00,101273.00,351570.00,569267.00,920837.00,1022110.00,39225.00,51511.00,90736.00,380182.00,540984.00,921166.00,1011902.00,43270.00,78259.00,121529.00,348450.00,527531.00,875981.00,997510.00,25212.00,46888.00,72100.00,358030.00,521552.00,879582.00,951682.00,67739.00,71017.00,138756.00,339924.00,574024.00,913948.00,1052704.00,95702.00,75800.00,171502.00,213744.00,302279.00,516023.00,687525.00,80966.00,75759.00,156725.00,144023.00,199676.00,343699.00,500424.00,110175.00,107199.00,217374.00,111325.00,180366.00,291691.00,509065.00,95347.00,91071.00,186418.00,91098.00,151921.00,243019.00,429437.00,43308.00,179.00,43487.00,157406.00,154906.00,312312.00,355799.00,86852.00,114393.00,201245.00,70048.00,160099.00,230147.00,431392.00,84949.00,103762.00,188711.00,106550.00,134411.00,240961.00,429672.00,57365.00,50183.00,107548.00,105387.00,162553.00,267940.00,375488.00,56180.00,45476.00,101656.00,104825.00,136270.00,241095.00,342751.00,45453.00,30096.00,75549.00,100772.00,159006.00,259778.00,335327.00,46638.00,39906.00,86544.00,107982.00,214529.00,322511.00,409055.00,63267.00,14108.00,77375.00,167382.00,143324.00,310706.00,388081.00,112357.00,51815.00,164172.00,153830.00,148182.00,302012.00,466184.00,80686.00,24144.00,104830.00,183493.00,143310.00,326803.00,431633.00,100848.00,64582.00,165430.00,120315.00,123331.00,243646.00,409076.00,75796.00,87733.00,163529.00,129814.00,131206.00,261020.00,424549.00,48469.00,68257.00,116726.00,171812.00,124294.00,296106.00,412832.00,67478.00,73106.00,140584.00,147609.00,140525.00,288134.00,428718.00,72828.00,74615.00,147443.00,147782.00,140756.00,288538.00,435981.00,86594.00,71292.00,157886.00,169366.00,145693.00,315059.00,472945.00,92194.00,67065.00,159259.00,186406.00,155073.00,341479.00,500738.00,81114.00,17087.00,98201.00,187315.00,187051.00,374366.00,472567.00,74255.00,6653.00,80908.00,206658.00,165041.00,371699.00,452607.00,96551.00,85742.00,182293.00,181966.00,132200.00,314166.00,496459.00,86989.00,67574.00,154563.00,176195.00,132693.00,308888.00,463451.00,83154.00,..,..,..,..,..,..
"Corn","..REGION XIII (CARAGA)",6135.00,6465.00,12600.00,8990.00,48835.00,57825.00,70425.00,11056.00,5369.00,16425.00,6961.00,51229.00,58190.00,74615.00,6183.00,3916.00,10099.00,2395.00,60348.00,62743.00,72842.00,8288.00,6320.00,14608.00,4514.00,62284.00,66798.00,81406.00,4067.00,4142.00,8209.00,6247.00,60768.00,67015.00,75224.00,12462.00,28621.00,41083.00,11762.00,68025.00,79787.00,120870.00,18400.00,17131.00,35531.00,13363.00,52944.00,66307.00,101838.00,4271.00,12876.00,17147.00,15202.00,26001.00,41203.00,58350.00,5010.00,15885.00,20895.00,15006.00,19470.00,34476.00,55371.00,4639.00,8182.00,12821.00,12304.00,20308.00,32612.00,45433.00,4605.00,6016.00,10621.00,16885.00,22369.00,39254.00,49875.00,7421.00,5446.00,12867.00,32922.00,25786.00,58708.00,71575.00,1900.00,1621.00,3521.00,15325.00,18588.00,33913.00,37434.00,3447.00,7040.00,10487.00,25814.00,34658.00,60472.00,70959.00,3340.00,6602.00,9942.00,25764.00,32041.00,57805.00,67747.00,2835.00,13000.00,15835.00,19688.00,32520.00,52208.00,68043.00,6740.00,14437.00,21177.00,25676.00,27692.00,53368.00,74545.00,6615.00,17448.00,24063.00,30130.00,41067.00,71197.00,95260.00,5244.00,24366.00,29610.00,23894.00,45091.00,68985.00,98595.00,2128.00,4240.00,6368.00,37960.00,42106.00,80066.00,86434.00,2838.00,28431.00,31269.00,43626.00,51142.00,94768.00,126037.00,4443.00,9224.00,13667.00,43937.00,42312.00,86249.00,99916.00,505.00,6145.00,6650.00,42859.00,39082.00,81941.00,88591.00,460.00,27406.00,27866.00,19873.00,46832.00,66705.00,94571.00,317.00,2448.00,2765.00,35840.00,37079.00,72919.00,75684.00,438.00,13286.00,13724.00,30378.00,45419.00,75797.00,89521.00,523.00,13877.00,14400.00,44613.00,48463.00,93076.00,107476.00,165.00,25371.00,25536.00,46511.00,53359.00,99870.00,125406.00,832.00,25538.00,26370.00,34288.00,58116.00,92404.00,118774.00,1517.86,38268.00,39785.86,35803.00,68940.00,104743.00,144528.86,1079.00,4932.00,6011.00,49636.00,64333.00,113969.00,119980.00,2144.00,31560.00,33704.00,29240.90,72681.65,101922.55,135626.55,5329.39,..,..,..,..,..,..
"Corn","....Agusan del Norte",395.00,3845.00,4240.00,1265.00,16155.00,17420.00,21660.00,3753.00,1510.00,5263.00,1250.00,18818.00,20068.00,25331.00,3553.00,866.00,4419.00,234.00,20163.00,20397.00,24816.00,2065.00,1375.00,3440.00,655.00,21608.00,22263.00,25703.00,1045.00,710.00,1755.00,2090.00,23900.00,25990.00,27745.00,3415.00,8960.00,12375.00,3950.00,25995.00,29945.00,42320.00,3755.00,2910.00,6665.00,3570.00,6334.00,9904.00,16569.00,3428.00,9355.00,12783.00,3848.00,8555.00,12403.00,25186.00,3470.00,8316.00,11786.00,4700.00,7700.00,12400.00,24186.00,3470.00,4669.00,8139.00,4500.00,6000.00,10500.00,18639.00,3298.00,3573.00,6871.00,3843.00,5637.00,9480.00,16351.00,3041.00,2148.00,5189.00,782.00,5578.00,6360.00,11549.00,1495.00,442.00,1937.00,419.00,2380.00,2799.00,4736.00,1615.00,563.00,2178.00,2127.00,2395.00,4522.00,6700.00,1020.00,1590.00,2610.00,2550.00,2250.00,4800.00,7410.00,440.00,1650.00,2090.00,2952.00,2500.00,5452.00,7542.00,2990.00,3734.00,6724.00,3740.00,3870.00,7610.00,14334.00,3634.00,6843.00,10477.00,1738.00,4138.00,5876.00,16353.00,1724.00,4846.00,6570.00,2119.00,4956.00,7075.00,13645.00,1073.00,1359.00,2432.00,4783.00,5969.00,10752.00,13184.00,2215.00,6329.00,8544.00,6712.00,8510.00,15222.00,23766.00,2179.00,5669.00,7848.00,6345.00,3798.00,10143.00,17991.00,113.00,2240.00,2353.00,3059.00,1790.00,4849.00,7202.00,130.00,2902.00,3032.00,2880.00,2995.00,5875.00,8907.00,245.00,478.00,723.00,5308.00,3719.00,9027.00,9750.00,255.00,480.00,735.00,4968.00,4137.00,9105.00,9840.00,300.00,2136.00,2436.00,4971.00,5611.00,10582.00,13018.00,135.00,3174.00,3309.00,5800.00,6044.00,11844.00,15153.00,245.00,4568.00,4813.00,769.00,10788.00,11557.00,16370.00,579.00,7156.00,7735.00,5105.00,12016.00,17121.00,24856.00,615.00,1918.00,2533.00,6775.00,9968.00,16743.00,19276.00,570.00,3320.00,3890.00,6175.00,8670.00,14845.00,18735.00,514.40,..,..,..,..,..,..
"Corn","....Agusan del Sur",5076.00,1339.00,6415.00,2665.00,19340.00,22005.00,28420.00,7220.00,2090.00,9310.00,3308.00,16459.00,19767.00,29077.00,2630.00,1269.00,3899.00,1301.00,23279.00,24580.00,28479.00,6212.00,3100.00,9312.00,2580.00,24900.00,27480.00,36792.00,2655.00,1589.00,4244.00,2980.00,21055.00,24035.00,28279.00,8830.00,17734.00,26564.00,7035.00,33322.00,40357.00,66921.00,14450.00,12575.00,27025.00,8320.00,38525.00,46845.00,73870.00,725.00,3040.00,3765.00,8460.00,12918.00,21378.00,25143.00,1540.00,7440.00,8980.00,8100.00,9757.00,17857.00,26837.00,1169.00,3289.00,4458.00,6313.00,12187.00,18500.00,22958.00,1307.00,2163.00,3470.00,9731.00,13878.00,23609.00,27079.00,4380.00,2960.00,7340.00,29765.00,17430.00,47195.00,54535.00,405.00,900.00,1305.00,11680.00,13339.00,25019.00,26324.00,1832.00,6205.00,8037.00,19415.00,28315.00,47730.00,55767.00,2320.00,4825.00,7145.00,19065.00,25520.00,44585.00,51730.00,2395.00,11165.00,13560.00,13595.00,25655.00,39250.00,52810.00,3750.00,10523.00,14273.00,17175.00,19259.00,36434.00,50707.00,2981.00,10416.00,13397.00,23327.00,31676.00,55003.00,68400.00,3520.00,19278.00,22798.00,17456.00,35328.00,52784.00,75582.00,1055.00,2680.00,3735.00,27630.00,30295.00,57925.00,61660.00,623.00,21782.00,22405.00,30456.00,35905.00,66361.00,88766.00,2264.00,3245.00,5509.00,31934.00,32073.00,64007.00,69516.00,392.00,3830.00,4222.00,32774.00,30359.00,63133.00,67355.00,330.00,24280.00,24610.00,14050.00,39189.00,53239.00,77849.00,72.00,1919.00,1991.00,28598.00,29768.00,58366.00,60357.00,174.00,12695.00,12869.00,22266.00,35538.00,57804.00,70673.00,218.00,11575.00,11793.00,34507.00,36621.00,71128.00,82921.00,15.00,21861.00,21876.00,33246.00,42742.00,75988.00,97864.00,556.00,20543.00,21099.00,29811.00,42881.00,72692.00,93791.00,925.00,30724.00,31649.00,25602.00,52308.00,77910.00,109559.00,434.00,2658.00,3092.00,37923.00,47492.00,85415.00,88507.00,1398.00,27707.00,29105.00,15589.00,56793.00,72382.00,101487.00,4505.35,..,..,..,..,..,..
"Corn","....Dinagat Islands",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,213.00,213.00,213.00,..,7.00,7.00,..,6.00,6.00,13.00,..,..,..,4.00,3.00,7.00,7.00,..,10.00,10.00,6.00,..,6.00,16.00,..,12.00,12.00,7.00,..,7.00,19.00,..,47.00,47.00,16.00,..,16.00,63.00,7.00,35.00,42.00,21.00,59.00,80.00,122.00,..,65.00,65.00,76.00,74.00,150.00,215.00,7.00,83.00,90.00,107.00,101.00,208.00,298.00,22.00,78.00,100.00,121.90,162.00,283.90,383.90,40.50,..,..,..,..,..,..
"Corn","....Surigao del Norte",150.00,40.00,190.00,70.00,760.00,830.00,1020.00,..,22.00,22.00,70.00,647.00,717.00,739.00,..,9.00,9.00,63.00,683.00,746.00,755.00,..,..,..,..,47.00,47.00,47.00,8.00,..,8.00,23.00,..,23.00,31.00,..,..,..,17.00,18.00,35.00,35.00,..,7.00,7.00,25.00,36.00,61.00,68.00,..,7.00,7.00,64.00,58.00,122.00,129.00,..,129.00,129.00,253.00,180.00,433.00,562.00,..,224.00,224.00,454.00,231.00,685.00,909.00,..,280.00,280.00,441.00,234.00,675.00,955.00,..,338.00,338.00,375.00,208.00,583.00,921.00,..,279.00,279.00,425.00,209.00,634.00,913.00,..,272.00,272.00,466.00,287.00,753.00,1025.00,..,187.00,187.00,261.00,106.00,367.00,554.00,..,185.00,185.00,141.00,180.00,321.00,506.00,..,180.00,180.00,153.00,99.00,252.00,432.00,..,189.00,189.00,313.00,166.00,479.00,668.00,..,242.00,242.00,214.00,297.00,511.00,753.00,..,201.00,201.00,730.00,330.00,1060.00,1261.00,..,320.00,320.00,718.00,306.00,1024.00,1344.00,..,310.00,310.00,684.00,383.00,1067.00,1377.00,..,75.00,75.00,926.00,536.00,1462.00,1537.00,..,200.00,200.00,656.00,476.00,1132.00,1332.00,..,45.00,45.00,467.00,412.00,879.00,924.00,6.00,89.00,95.00,393.00,237.00,630.00,725.00,..,134.00,134.00,642.00,320.00,962.00,1096.00,12.00,261.00,273.00,878.00,407.00,1285.00,1558.00,18.00,345.00,363.00,535.00,488.00,1023.00,1386.00,..,254.00,254.00,354.00,375.00,729.00,983.00,7.00,156.00,163.00,312.00,420.00,732.00,895.00,41.00,214.00,255.00,350.00,441.00,791.00,1046.00,62.00,..,..,..,..,..,..
"Corn","....Surigao del Sur",514.00,1241.00,1755.00,4990.00,12580.00,17570.00,19325.00,83.00,1747.00,1830.00,2333.00,15305.00,17638.00,19468.00,..,1772.00,1772.00,797.00,16223.00,17020.00,18792.00,11.00,1845.00,1856.00,1279.00,15729.00,17008.00,18864.00,359.00,1843.00,2202.00,1154.00,15813.00,16967.00,19169.00,217.00,1927.00,2144.00,760.00,8690.00,9450.00,11594.00,195.00,1639.00,1834.00,1448.00,8049.00,9497.00,11331.00,118.00,474.00,592.00,2830.00,4470.00,7300.00,7892.00,..,..,..,1953.00,1833.00,3786.00,3786.00,..,..,..,1037.00,1890.00,2927.00,2927.00,..,..,..,2870.00,2620.00,5490.00,5490.00,..,..,..,2000.00,2570.00,4570.00,4570.00,..,..,..,2801.00,2660.00,5461.00,5461.00,..,..,..,3806.00,3661.00,7467.00,7467.00,..,..,..,3888.00,4165.00,8053.00,8053.00,..,..,..,3000.00,4185.00,7185.00,7185.00,..,..,..,4608.00,4464.00,9072.00,9072.00,..,..,..,4752.00,5087.00,9839.00,9839.00,..,..,..,4105.00,4510.00,8615.00,8615.00,..,..,..,4817.00,5512.00,10329.00,10329.00,..,..,..,5740.00,6421.00,12161.00,12161.00,..,..,..,4974.00,6058.00,11032.00,11032.00,..,..,..,6100.00,6184.00,12284.00,12284.00,..,17.00,17.00,2287.00,4166.00,6453.00,6470.00,..,6.00,6.00,1463.00,3177.00,4640.00,4646.00,3.00,12.00,15.00,2745.00,5507.00,8252.00,8267.00,5.00,20.00,25.00,4486.00,5911.00,10397.00,10422.00,3.00,28.00,31.00,6571.00,4166.00,10737.00,10768.00,6.00,47.00,53.00,3152.00,3900.00,7052.00,7105.00,13.86,69.00,82.86,4666.00,4167.00,8833.00,8915.86,16.00,117.00,133.00,4519.00,6352.00,10871.00,11004.00,113.00,241.00,354.00,7005.00,6615.65,13620.65,13974.65,207.14,..,..,..,..,..,..
"Corn","..AUTONOMOUS REGION IN MUSLIM MINDANAO",80921.00,33314.00,114235.00,203900.00,99860.00,303760.00,417995.00,81227.00,42789.00,124016.00,228469.00,88255.00,316724.00,440740.00,99620.00,37972.00,137592.00,211571.00,91711.00,303282.00,440874.00,98696.00,38552.00,137248.00,213538.00,112126.00,325664.00,462912.00,98565.00,30256.00,128821.00,220920.00,118384.00,339304.00,468125.00,103018.00,16244.00,119262.00,232112.00,114194.00,346306.00,465568.00,130292.00,40265.00,170557.00,204389.00,121882.00,326271.00,496828.00,213552.00,84442.00,297994.00,166612.00,159025.00,325637.00,623631.00,171118.00,116265.00,287383.00,183423.00,93686.00,277109.00,564492.00,173270.00,126672.00,299942.00,205853.00,120889.00,326742.00,626684.00,158573.00,161406.00,319979.00,187105.00,152345.00,339450.00,659429.00,92649.00,26281.00,118930.00,191231.00,156733.00,347964.00,466894.00,177251.00,131753.00,309004.00,219191.00,157791.00,376982.00,685986.00,164113.00,152306.00,316419.00,216255.00,164937.00,381192.00,697611.00,205978.00,119195.00,325173.00,222058.00,171114.00,393172.00,718345.00,135534.00,165785.00,301319.00,175170.00,159863.00,335033.00,636352.00,160197.00,149955.00,310152.00,226025.00,137337.00,363362.00,673514.00,206022.00,149435.00,355457.00,176112.00,126394.00,302506.00,657963.00,147179.00,154070.00,301249.00,174938.00,154702.00,329640.00,630889.00,151169.00,201165.00,352334.00,192578.00,149905.00,342483.00,694817.00,212066.00,173631.00,385697.00,268325.00,241002.00,509327.00,895024.00,188544.00,176555.00,365099.00,230458.00,261116.00,491574.00,856673.00,214575.00,174768.00,389343.00,265478.00,295608.00,561086.00,950429.00,200935.00,178433.00,379368.00,264308.00,211990.00,476298.00,855666.00,227305.00,152095.00,379400.00,146051.00,271210.00,417261.00,796661.00,184618.00,197183.00,381801.00,195504.00,187469.00,382973.00,764774.00,151811.00,123413.00,275224.00,196321.00,195559.00,391880.00,667104.00,204536.00,86888.00,291424.00,194439.00,213728.00,408167.00,699591.00,191268.00,96285.00,287553.00,182766.00,202717.00,385483.00,673036.00,72590.86,14917.00,87507.86,327730.00,175342.00,503072.00,590579.86,319126.00,147531.00,466657.00,241443.00,133518.00,374961.00,841618.00,319411.00,121651.00,441062.00,311319.00,150185.96,461504.96,902566.96,370569.99,..,..,..,..,..,..
"Corn","....Basilan",1102.00,33.00,1135.00,970.00,3655.00,4625.00,5760.00,570.00,94.00,664.00,1250.00,3733.00,4983.00,5647.00,287.00,504.00,791.00,2435.00,4730.00,7165.00,7956.00,271.00,59.00,330.00,1677.00,986.00,2663.00,2993.00,289.00,724.00,1013.00,241.00,1721.00,1962.00,2975.00,41.00,11.00,52.00,425.00,2499.00,2924.00,2976.00,398.00,1011.00,1409.00,264.00,1649.00,1913.00,3322.00,1815.00,924.00,2739.00,261.00,1215.00,1476.00,4215.00,683.00,406.00,1089.00,432.00,1299.00,1731.00,2820.00,714.00,478.00,1192.00,454.00,1242.00,1696.00,2888.00,615.00,487.00,1102.00,400.00,395.00,795.00,1897.00,132.00,30.00,162.00,103.00,1307.00,1410.00,1572.00,624.00,765.00,1389.00,750.00,1257.00,2007.00,3396.00,505.00,521.00,1026.00,654.00,706.00,1360.00,2386.00,890.00,675.00,1565.00,796.00,650.00,1446.00,3011.00,627.00,405.00,1032.00,210.00,614.00,824.00,1856.00,343.00,115.00,458.00,195.00,680.00,875.00,1333.00,477.00,530.00,1007.00,434.00,397.00,831.00,1838.00,585.00,282.00,867.00,639.00,273.00,912.00,1779.00,603.00,391.00,994.00,552.00,340.00,892.00,1886.00,510.00,264.00,774.00,342.00,336.00,678.00,1452.00,374.00,456.00,830.00,123.00,674.00,797.00,1627.00,83.00,108.00,191.00,182.00,60.00,242.00,433.00,78.00,63.00,141.00,36.00,139.00,175.00,316.00,34.00,128.00,162.00,50.00,132.00,182.00,344.00,127.00,134.00,261.00,32.00,45.00,77.00,338.00,25.00,61.00,86.00,34.00,40.00,74.00,160.00,22.00,90.00,112.00,46.00,28.00,74.00,186.00,47.00,33.00,80.00,40.00,77.00,117.00,197.00,40.00,10.00,50.00,40.00,75.00,115.00,165.00,36.00,35.00,71.00,40.00,75.00,115.00,186.00,56.00,54.00,110.00,45.00,77.00,122.00,232.00,50.00,..,..,..,..,..,..
"Corn","....Lanao del Sur",13114.00,6776.00,19890.00,105375.00,61185.00,166560.00,186450.00,19454.00,6012.00,25466.00,125641.00,52449.00,178090.00,203556.00,32194.00,5344.00,37538.00,102725.00,56468.00,159193.00,196731.00,37660.00,1411.00,39071.00,90149.00,76029.00,166178.00,205249.00,44449.00,1586.00,46035.00,99290.00,81150.00,180440.00,226475.00,57938.00,212.00,58150.00,93716.00,73791.00,167507.00,225657.00,60153.00,4028.00,64181.00,94360.00,90248.00,184608.00,248789.00,58082.00,9775.00,67857.00,114599.00,70870.00,185469.00,253326.00,92114.00,38862.00,130976.00,118480.00,55916.00,174396.00,305372.00,109452.00,63790.00,173242.00,151908.00,86358.00,238266.00,411508.00,87297.00,78997.00,166294.00,133703.00,96561.00,230264.00,396558.00,76549.00,2144.00,78693.00,144906.00,94256.00,239162.00,317855.00,106014.00,85683.00,191697.00,141468.00,96474.00,237942.00,429639.00,88093.00,83669.00,171762.00,138635.00,89901.00,228536.00,400298.00,109637.00,67137.00,176774.00,116797.00,82550.00,199347.00,376121.00,88898.00,100393.00,189291.00,128528.00,82062.00,210590.00,399881.00,88183.00,73934.00,162117.00,104314.00,93610.00,197924.00,360041.00,97116.00,76740.00,173856.00,80280.00,40660.00,120940.00,294796.00,58254.00,68640.00,126894.00,79520.00,46340.00,125860.00,252754.00,70360.00,74895.00,145255.00,90093.00,64740.00,154833.00,300088.00,62930.00,59987.00,122917.00,97030.00,69794.00,166824.00,289741.00,66238.00,71366.00,137604.00,63995.00,97435.00,161430.00,299034.00,69414.00,73970.00,143384.00,82531.00,112287.00,194818.00,338202.00,66053.00,43813.00,109866.00,82178.00,104026.00,186204.00,296070.00,37453.00,58614.00,96067.00,95994.00,89657.00,185651.00,281718.00,59461.00,58274.00,117735.00,80689.00,71034.00,151723.00,269458.00,56069.00,57736.00,113805.00,91914.00,74304.00,166218.00,280023.00,46752.00,39206.00,85958.00,72251.00,74304.00,146555.00,232513.00,46501.00,46403.00,92904.00,74463.00,74304.00,148767.00,241671.00,30875.50,8580.00,39455.50,118081.00,81088.00,199169.00,238624.50,134312.00,34056.00,168368.00,121323.00,80734.00,202057.00,370425.00,110613.00,54353.00,164966.00,107744.00,88072.40,195816.40,360782.40,125154.95,..,..,..,..,..,..
